T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   3.00000  93.41497  35.00078   0.31405   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.57641596 6.7301E-22 0.0000E+00 0.0000E+00 4.7822E-08 4.7822E-08 0.0000E+00 0.0000E+00 4.7822E-08 3.52E-06 6.31E-06   0.551 1.0000 6.9214E-06    781.145
 9101.00 0.62229759 5.8566E-22 0.0000E+00 0.0000E+00 4.9038E-08 4.9038E-08 0.0000E+00 0.0000E+00 4.9038E-08 3.74E-06 6.25E-06   0.474 1.0000 6.7529E-06    783.024
 9111.00 0.69563955 4.5520E-22 0.0000E+00 0.0000E+00 5.2660E-08 5.2660E-08 0.0000E+00 0.0000E+00 5.2660E-08 4.28E-06 6.35E-06   0.363 1.0000 6.7702E-06    787.084
 9121.00 0.69472194 4.2924E-22 0.0000E+00 0.0000E+00 5.2612E-08 5.2612E-08 0.0000E+00 0.0000E+00 5.2612E-08 4.26E-06 6.33E-06   0.364 1.0000 6.7570E-06    787.749
 9131.00 0.67815143 4.3316E-22 0.0000E+00 0.0000E+00 5.1728E-08 5.1728E-08 0.0000E+00 0.0000E+00 5.1728E-08 4.12E-06 6.27E-06   0.388 1.0000 6.7175E-06    787.656
 9141.00 0.74880207 3.3214E-22 0.0000E+00 0.0000E+00 5.2915E-08 5.2915E-08 0.0000E+00 0.0000E+00 5.2915E-08 4.42E-06 6.10E-06   0.289 1.0000 6.4440E-06    789.437
 9151.00 0.69274700 3.6719E-22 0.0000E+00 0.0000E+00 5.3566E-08 5.3566E-08 0.0000E+00 0.0000E+00 5.3566E-08 4.33E-06 6.38E-06   0.367 1.0000 6.8615E-06    790.726
