T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  23.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  10.00000  10.00000  90.02090   4.99902   0.04489   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.01456   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.99301177 4.5084E-27 0.0000E+00 0.0000E+00 1.3933E-09 1.3933E-09 0.0000E+00 0.0000E+00 1.3933E-09 6.78E-06 6.83E-06   0.007 1.0000 6.9214E-06    644.957
 9101.00 0.99453843 3.3391E-27 0.0000E+00 0.0000E+00 1.3660E-09 1.3660E-09 0.0000E+00 0.0000E+00 1.3660E-09 6.63E-06 6.67E-06   0.005 1.0000 6.7529E-06    644.931
 9111.00 0.99541295 2.6493E-27 0.0000E+00 0.0000E+00 1.3753E-09 1.3753E-09 0.0000E+00 0.0000E+00 1.3753E-09 6.66E-06 6.69E-06   0.005 1.0000 6.7702E-06    645.751
 9121.00 0.99525344 2.5650E-27 0.0000E+00 0.0000E+00 1.3769E-09 1.3769E-09 0.0000E+00 0.0000E+00 1.3769E-09 6.64E-06 6.68E-06   0.005 1.0000 6.7570E-06    646.393
 9131.00 0.99502343 2.5540E-27 0.0000E+00 0.0000E+00 1.3730E-09 1.3730E-09 0.0000E+00 0.0000E+00 1.3730E-09 6.60E-06 6.64E-06   0.005 1.0000 6.7175E-06    646.906
 9141.00 0.99602687 1.9266E-27 0.0000E+00 0.0000E+00 1.3229E-09 1.3229E-09 0.0000E+00 0.0000E+00 1.3229E-09 6.34E-06 6.37E-06   0.004 1.0000 6.4440E-06    646.325
 9151.00 0.99434274 2.5776E-27 0.0000E+00 0.0000E+00 1.4107E-09 1.4107E-09 0.0000E+00 0.0000E+00 1.4107E-09 6.74E-06 6.77E-06   0.006 1.0000 6.8615E-06    648.978
 9161.00 0.99634504 1.5800E-27 0.0000E+00 0.0000E+00 1.4334E-09 1.4334E-09 0.0000E+00 0.0000E+00 1.4334E-09 6.83E-06 6.85E-06   0.004 1.0000 6.9345E-06    650.093
 9171.00 0.99536210 1.8841E-27 0.0000E+00 0.0000E+00 1.4476E-09 1.4476E-09 0.0000E+00 0.0000E+00 1.4476E-09 6.87E-06 6.90E-06   0.005 1.0000 6.9883E-06    651.016
 9181.00 0.99603099 1.5244E-27 0.0000E+00 0.0000E+00 1.4295E-09 1.4295E-09 0.0000E+00 0.0000E+00 1.4295E-09 6.76E-06 6.79E-06   0.004 1.0000 6.8738E-06    651.216
 9191.00 0.99647450 1.2762E-27 0.0000E+00 0.0000E+00 1.4306E-09 1.4306E-09 0.0000E+00 0.0000E+00 1.4306E-09 6.75E-06 6.77E-06   0.004 1.0000 6.8531E-06    651.844
 9201.00 0.99561018 1.4930E-27 0.0000E+00 0.0000E+00 1.4185E-09 1.4185E-09 0.0000E+00 0.0000E+00 1.4185E-09 6.67E-06 6.70E-06   0.004 1.0000 6.7792E-06    652.176
 9211.00 0.99558330 1.4320E-27 0.0000E+00 0.0000E+00 1.4752E-09 1.4752E-09 0.0000E+00 0.0000E+00 1.4752E-09 6.91E-06 6.94E-06   0.004 1.0000 7.0277E-06    654.044
 9221.00 0.99622291 1.1478E-27 0.0000E+00 0.0000E+00 1.4686E-09 1.4686E-09 0.0000E+00 0.0000E+00 1.4686E-09 6.86E-06 6.88E-06   0.004 1.0000 6.9689E-06    654.503
 9231.00 0.99605501 1.1357E-27 0.0000E+00 0.0000E+00 1.4364E-09 1.4364E-09 0.0000E+00 0.0000E+00 1.4364E-09 6.69E-06 6.71E-06   0.004 1.0000 6.7955E-06    654.392
 9241.00 0.99639463 9.7589E-28 0.0000E+00 0.0000E+00 1.4392E-09 1.4392E-09 0.0000E+00 0.0000E+00 1.4392E-09 6.68E-06 6.70E-06   0.004 1.0000 6.7842E-06    655.059
 9251.00 0.99609596 9.9840E-28 0.0000E+00 0.0000E+00 1.4681E-09 1.4681E-09 0.0000E+00 0.0000E+00 1.4681E-09 6.79E-06 6.82E-06   0.004 1.0000 6.9007E-06    656.306
 9261.00 0.99617708 9.2455E-28 0.0000E+00 0.0000E+00 1.4929E-09 1.4929E-09 0.0000E+00 0.0000E+00 1.4929E-09 6.88E-06 6.91E-06   0.004 1.0000 6.9947E-06    657.453
 9271.00 0.99637944 8.2463E-28 0.0000E+00 0.0000E+00 1.4726E-09 1.4726E-09 0.0000E+00 0.0000E+00 1.4726E-09 6.77E-06 6.79E-06   0.004 1.0000 6.8762E-06    657.613
 9281.00 0.99596953 8.6679E-28 0.0000E+00 0.0000E+00 1.5103E-09 1.5103E-09 0.0000E+00 0.0000E+00 1.5103E-09 6.91E-06 6.94E-06   0.004 1.0000 7.0330E-06    659.038
 9291.00 0.99623162 7.6476E-28 0.0000E+00 0.0000E+00 1.5111E-09 1.5111E-09 0.0000E+00 0.0000E+00 1.5111E-09 6.90E-06 6.92E-06   0.004 1.0000 7.0135E-06    659.662
 9301.00 0.99597538 7.6992E-28 0.0000E+00 0.0000E+00 1.4830E-09 1.4830E-09 0.0000E+00 0.0000E+00 1.4830E-09 6.75E-06 6.77E-06   0.004 1.0000 6.8637E-06    659.656
 9311.00 0.99589956 7.4148E-28 0.0000E+00 0.0000E+00 1.5136E-09 1.5136E-09 0.0000E+00 0.0000E+00 1.5136E-09 6.86E-06 6.89E-06   0.004 1.0000 6.9849E-06    660.924
 9321.00 0.99570763 7.3168E-28 0.0000E+00 0.0000E+00 1.4962E-09 1.4962E-09 0.0000E+00 0.0000E+00 1.4962E-09 6.76E-06 6.79E-06   0.004 1.0000 6.8861E-06    661.153
 9331.00 0.99549824 7.2451E-28 0.0000E+00 0.0000E+00 1.5271E-09 1.5271E-09 0.0000E+00 0.0000E+00 1.5271E-09 6.88E-06 6.91E-06   0.005 1.0000 7.0103E-06    662.425
 9341.00 0.99524546 7.2179E-28 0.0000E+00 0.0000E+00 1.5242E-09 1.5242E-09 0.0000E+00 0.0000E+00 1.5242E-09 6.84E-06 6.87E-06   0.005 1.0000 6.9794E-06    662.968
 9351.00 0.99489838 7.3098E-28 0.0000E+00 0.0000E+00 1.4679E-09 1.4679E-09 0.0000E+00 0.0000E+00 1.4679E-09 6.57E-06 6.60E-06   0.005 1.0000 6.7060E-06    662.341
 9361.00 0.99444312 7.5119E-28 0.0000E+00 0.0000E+00 1.5159E-09 1.5159E-09 0.0000E+00 0.0000E+00 1.5159E-09 6.76E-06 6.79E-06   0.006 1.0000 6.9146E-06    663.998
 9371.00 0.99432242 7.2505E-28 0.0000E+00 0.0000E+00 1.5407E-09 1.5407E-09 0.0000E+00 0.0000E+00 1.5407E-09 6.84E-06 6.88E-06   0.006 1.0000 7.0062E-06    665.134
 9381.00 0.99425858 6.9172E-28 0.0000E+00 0.0000E+00 1.5380E-09 1.5380E-09 0.0000E+00 0.0000E+00 1.5380E-09 6.81E-06 6.85E-06   0.006 1.0000 6.9727E-06    665.682
 9391.00 0.99427193 6.5143E-28 0.0000E+00 0.0000E+00 1.5696E-09 1.5696E-09 0.0000E+00 0.0000E+00 1.5696E-09 6.93E-06 6.97E-06   0.006 1.0000 7.0927E-06    666.954
 9401.00 0.99442643 5.9830E-28 0.0000E+00 0.0000E+00 1.5634E-09 1.5634E-09 0.0000E+00 0.0000E+00 1.5634E-09 6.88E-06 6.92E-06   0.006 1.0000 7.0394E-06    667.429
 9411.00 0.99460298 5.4670E-28 0.0000E+00 0.0000E+00 1.5656E-09 1.5656E-09 0.0000E+00 0.0000E+00 1.5656E-09 6.87E-06 6.90E-06   0.005 1.0000 7.0221E-06    668.079
 9421.00 0.99474239 5.0254E-28 0.0000E+00 0.0000E+00 1.5674E-09 1.5674E-09 0.0000E+00 0.0000E+00 1.5674E-09 6.85E-06 6.89E-06   0.005 1.0000 7.0055E-06    668.722
 9431.00 0.99483609 4.6578E-28 0.0000E+00 0.0000E+00 1.5643E-09 1.5643E-09 0.0000E+00 0.0000E+00 1.5643E-09 6.82E-06 6.85E-06   0.005 1.0000 6.9676E-06    669.262
 9441.00 0.99495149 4.2977E-28 0.0000E+00 0.0000E+00 1.5652E-09 1.5652E-09 0.0000E+00 0.0000E+00 1.5652E-09 6.80E-06 6.84E-06   0.005 1.0000 6.9484E-06    669.886
 9451.00 0.99512708 3.9149E-28 0.0000E+00 0.0000E+00 1.5769E-09 1.5769E-09 0.0000E+00 0.0000E+00 1.5769E-09 6.83E-06 6.87E-06   0.005 1.0000 6.9764E-06    670.736
 9461.00 0.99532396 3.5451E-28 0.0000E+00 0.0000E+00 1.6075E-09 1.6075E-09 0.0000E+00 0.0000E+00 1.6075E-09 6.95E-06 6.98E-06   0.005 1.0000 7.0891E-06    671.979
 9471.00 0.99550921 3.2128E-28 0.0000E+00 0.0000E+00 1.6130E-09 1.6130E-09 0.0000E+00 0.0000E+00 1.6130E-09 6.95E-06 6.98E-06   0.005 1.0000 7.0904E-06    672.697
 9481.00 0.99566001 2.9298E-28 0.0000E+00 0.0000E+00 1.6168E-09 1.6168E-09 0.0000E+00 0.0000E+00 1.6168E-09 6.95E-06 6.98E-06   0.004 1.0000 7.0848E-06    673.380
 9491.00 0.99576801 2.6958E-28 0.0000E+00 0.0000E+00 1.6084E-09 1.6084E-09 0.0000E+00 0.0000E+00 1.6084E-09 6.90E-06 6.93E-06   0.004 1.0000 7.0271E-06    673.811
 9501.00 0.99584252 2.4990E-28 0.0000E+00 0.0000E+00 1.6220E-09 1.6220E-09 0.0000E+00 0.0000E+00 1.6220E-09 6.94E-06 6.96E-06   0.004 1.0000 7.0663E-06    674.696
 9511.00 0.99593925 2.3037E-28 0.0000E+00 0.0000E+00 1.6283E-09 1.6283E-09 0.0000E+00 0.0000E+00 1.6283E-09 6.94E-06 6.97E-06   0.004 1.0000 7.0729E-06    675.432
 9521.00 0.99596727 2.1577E-28 0.0000E+00 0.0000E+00 1.6318E-09 1.6318E-09 0.0000E+00 0.0000E+00 1.6318E-09 6.94E-06 6.97E-06   0.004 1.0000 7.0689E-06    676.108
 9531.00 0.99598461 2.0288E-28 0.0000E+00 0.0000E+00 1.6397E-09 1.6397E-09 0.0000E+00 0.0000E+00 1.6397E-09 6.95E-06 6.98E-06   0.004 1.0000 7.0837E-06    676.874
 9541.00 0.99615002 1.8349E-28 0.0000E+00 0.0000E+00 1.6455E-09 1.6455E-09 0.0000E+00 0.0000E+00 1.6455E-09 6.96E-06 6.99E-06   0.004 1.0000 7.0847E-06    677.598
