T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
   5.00000   5.00000  90.08031  20.00091   0.17973   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.02525   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.79700279 1.0036E-22 0.0000E+00 0.0000E+00 2.7689E-08 2.7689E-08 0.0000E+00 0.0000E+00 2.7689E-08 5.16E-06 6.31E-06   0.227 1.0000 6.9214E-06    756.459
 9101.00 0.82529175 8.2264E-23 0.0000E+00 0.0000E+00 2.7843E-08 2.7843E-08 0.0000E+00 0.0000E+00 2.7843E-08 5.23E-06 6.25E-06   0.192 1.0000 6.7529E-06    757.389
 9111.00 0.85817444 6.3750E-23 0.0000E+00 0.0000E+00 2.8853E-08 2.8853E-08 0.0000E+00 0.0000E+00 2.8853E-08 5.50E-06 6.35E-06   0.153 1.0000 6.7702E-06    759.642
 9121.00 0.85635430 6.0722E-23 0.0000E+00 0.0000E+00 2.8821E-08 2.8821E-08 0.0000E+00 0.0000E+00 2.8821E-08 5.48E-06 6.33E-06   0.155 1.0000 6.7570E-06    760.283
 9131.00 0.84969789 6.0819E-23 0.0000E+00 0.0000E+00 2.8560E-08 2.8560E-08 0.0000E+00 0.0000E+00 2.8560E-08 5.39E-06 6.27E-06   0.163 1.0000 6.7175E-06    760.570
 9141.00 0.88521785 4.4243E-23 0.0000E+00 0.0000E+00 2.8357E-08 2.8357E-08 0.0000E+00 0.0000E+00 2.8357E-08 5.42E-06 6.10E-06   0.122 1.0000 6.4440E-06    760.945
 9151.00 0.85001248 5.4774E-23 0.0000E+00 0.0000E+00 2.9308E-08 2.9308E-08 0.0000E+00 0.0000E+00 2.9308E-08 5.52E-06 6.38E-06   0.163 1.0000 6.8615E-06    763.089
 9161.00 0.91359067 3.0051E-23 0.0000E+00 0.0000E+00 3.1440E-08 3.1440E-08 0.0000E+00 0.0000E+00 3.1440E-08 6.07E-06 6.62E-06   0.090 1.0000 6.9345E-06    766.898
 9171.00 0.87295908 4.1898E-23 0.0000E+00 0.0000E+00 3.0655E-08 3.0655E-08 0.0000E+00 0.0000E+00 3.0655E-08 5.80E-06 6.57E-06   0.136 1.0000 6.9883E-06    766.461
 9181.00 0.89144057 3.4110E-23 0.0000E+00 0.0000E+00 3.0751E-08 3.0751E-08 0.0000E+00 0.0000E+00 3.0751E-08 5.83E-06 6.52E-06   0.115 1.0000 6.8738E-06    767.291
 9191.00 0.91104716 2.6516E-23 0.0000E+00 0.0000E+00 3.1278E-08 3.1278E-08 0.0000E+00 0.0000E+00 3.1278E-08 5.97E-06 6.54E-06   0.093 1.0000 6.8531E-06    768.740
 9201.00 0.88555664 3.2334E-23 0.0000E+00 0.0000E+00 3.0332E-08 3.0332E-08 0.0000E+00 0.0000E+00 3.0332E-08 5.71E-06 6.40E-06   0.122 1.0000 6.7792E-06    768.059
 9211.00 0.88772237 3.0419E-23 0.0000E+00 0.0000E+00 3.1592E-08 3.1592E-08 0.0000E+00 0.0000E+00 3.1592E-08 5.94E-06 6.64E-06   0.119 1.0000 7.0277E-06    770.568
 9221.00 0.90198535 2.5067E-23 0.0000E+00 0.0000E+00 3.1824E-08 3.1824E-08 0.0000E+00 0.0000E+00 3.1824E-08 6.00E-06 6.63E-06   0.103 1.0000 6.9689E-06    771.587
 9231.00 0.89951229 2.4574E-23 0.0000E+00 0.0000E+00 3.1024E-08 3.1024E-08 0.0000E+00 0.0000E+00 3.1024E-08 5.83E-06 6.45E-06   0.106 1.0000 6.7955E-06    771.135
 9241.00 0.91486973 1.9670E-23 0.0000E+00 0.0000E+00 3.1485E-08 3.1485E-08 0.0000E+00 0.0000E+00 3.1485E-08 5.94E-06 6.48E-06   0.089 1.0000 6.7842E-06    772.487
 9251.00 0.90169477 2.1640E-23 0.0000E+00 0.0000E+00 3.1760E-08 3.1760E-08 0.0000E+00 0.0000E+00 3.1760E-08 5.94E-06 6.56E-06   0.103 1.0000 6.9007E-06    773.568
 9261.00 0.90833855 1.9246E-23 0.0000E+00 0.0000E+00 3.2449E-08 3.2449E-08 0.0000E+00 0.0000E+00 3.2449E-08 6.07E-06 6.66E-06   0.096 1.0000 6.9947E-06    775.225
 9271.00 0.91926193 1.6054E-23 0.0000E+00 0.0000E+00 3.2281E-08 3.2281E-08 0.0000E+00 0.0000E+00 3.2281E-08 6.04E-06 6.57E-06   0.084 1.0000 6.8762E-06    775.681
 9281.00 0.89931488 1.9060E-23 0.0000E+00 0.0000E+00 3.2553E-08 3.2553E-08 0.0000E+00 0.0000E+00 3.2553E-08 6.02E-06 6.68E-06   0.106 1.0000 7.0330E-06    776.751
 9291.00 0.91989368 1.4415E-23 0.0000E+00 0.0000E+00 3.3104E-08 3.3104E-08 0.0000E+00 0.0000E+00 3.3104E-08 6.16E-06 6.70E-06   0.083 1.0000 7.0135E-06    778.202
 9301.00 0.91016895 1.5328E-23 0.0000E+00 0.0000E+00 3.2211E-08 3.2211E-08 0.0000E+00 0.0000E+00 3.2211E-08 5.95E-06 6.53E-06   0.094 1.0000 6.8637E-06    777.655
 9311.00 0.91395801 1.4015E-23 0.0000E+00 0.0000E+00 3.2956E-08 3.2956E-08 0.0000E+00 0.0000E+00 3.2956E-08 6.08E-06 6.65E-06   0.090 1.0000 6.9849E-06    779.380
 9321.00 0.91132206 1.3690E-23 0.0000E+00 0.0000E+00 3.2482E-08 3.2482E-08 0.0000E+00 0.0000E+00 3.2482E-08 5.97E-06 6.55E-06   0.093 1.0000 6.8861E-06    779.414
 9331.00 0.91100162 1.3083E-23 0.0000E+00 0.0000E+00 3.3116E-08 3.3116E-08 0.0000E+00 0.0000E+00 3.3116E-08 6.07E-06 6.66E-06   0.093 1.0000 7.0103E-06    780.983
 9341.00 0.90915138 1.2677E-23 0.0000E+00 0.0000E+00 3.2972E-08 3.2972E-08 0.0000E+00 0.0000E+00 3.2972E-08 6.02E-06 6.62E-06   0.095 1.0000 6.9794E-06    781.476
 9351.00 0.90373379 1.2783E-23 0.0000E+00 0.0000E+00 3.1584E-08 3.1584E-08 0.0000E+00 0.0000E+00 3.1584E-08 5.73E-06 6.34E-06   0.101 1.0000 6.7060E-06    780.214
 9361.00 0.90314162 1.2219E-23 0.0000E+00 0.0000E+00 3.2553E-08 3.2553E-08 0.0000E+00 0.0000E+00 3.2553E-08 5.89E-06 6.52E-06   0.102 1.0000 6.9146E-06    782.275
 9371.00 0.90109605 1.1868E-23 0.0000E+00 0.0000E+00 3.3009E-08 3.3009E-08 0.0000E+00 0.0000E+00 3.3009E-08 5.95E-06 6.60E-06   0.104 1.0000 7.0062E-06    783.598
