T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0   2.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  10.00000 101.74815  50.00050   0.43953   0.00000    0        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  20.00044   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.98225373 1.7204E-27 0.0000E+00 0.0000E+00 6.9661E-09 6.9661E-09 0.0000E+00 0.0000E+00 6.9661E-09 6.77E-06 6.91E-06   0.018 1.0000 6.9214E-06    700.549
 9101.00 0.98360443 1.3474E-27 0.0000E+00 0.0000E+00 6.8218E-09 6.8218E-09 0.0000E+00 0.0000E+00 6.8218E-09 6.61E-06 6.75E-06   0.017 1.0000 6.7529E-06    700.411
 9111.00 0.98432535 1.1232E-27 0.0000E+00 0.0000E+00 6.8643E-09 6.8643E-09 0.0000E+00 0.0000E+00 6.8643E-09 6.63E-06 6.76E-06   0.016 1.0000 6.7702E-06    701.289
 9121.00 0.98412037 1.0812E-27 0.0000E+00 0.0000E+00 6.8744E-09 6.8744E-09 0.0000E+00 0.0000E+00 6.8744E-09 6.62E-06 6.75E-06   0.016 1.0000 6.7570E-06    701.991
 9131.00 0.98382258 1.0623E-27 0.0000E+00 0.0000E+00 6.8572E-09 6.8572E-09 0.0000E+00 0.0000E+00 6.8572E-09 6.58E-06 6.71E-06   0.016 1.0000 6.7175E-06    702.543
 9141.00 0.98470002 8.5490E-28 0.0000E+00 0.0000E+00 6.6022E-09 6.6022E-09 0.0000E+00 0.0000E+00 6.6022E-09 6.32E-06 6.44E-06   0.015 1.0000 6.4440E-06    701.767
 9151.00 0.98309743 1.0339E-27 0.0000E+00 0.0000E+00 7.0518E-09 7.0518E-09 0.0000E+00 0.0000E+00 7.0518E-09 6.71E-06 6.85E-06   0.017 1.0000 6.8615E-06    704.889
 9161.00 0.98486042 7.2253E-28 0.0000E+00 0.0000E+00 7.1539E-09 7.1539E-09 0.0000E+00 0.0000E+00 7.1539E-09 6.80E-06 6.93E-06   0.015 1.0000 6.9345E-06    706.079
 9171.00 0.98390955 8.0079E-28 0.0000E+00 0.0000E+00 7.2325E-09 7.2325E-09 0.0000E+00 0.0000E+00 7.2325E-09 6.84E-06 6.98E-06   0.016 1.0000 6.9883E-06    707.139
 9181.00 0.98446494 6.7909E-28 0.0000E+00 0.0000E+00 7.1391E-09 7.1391E-09 0.0000E+00 0.0000E+00 7.1391E-09 6.74E-06 6.87E-06   0.016 1.0000 6.8738E-06    707.294
 9191.00 0.98478907 5.9416E-28 0.0000E+00 0.0000E+00 7.1426E-09 7.1426E-09 0.0000E+00 0.0000E+00 7.1426E-09 6.72E-06 6.85E-06   0.015 1.0000 6.8531E-06    707.959
 9201.00 0.98394316 6.4658E-28 0.0000E+00 0.0000E+00 7.0889E-09 7.0889E-09 0.0000E+00 0.0000E+00 7.0889E-09 6.64E-06 6.77E-06   0.016 1.0000 6.7792E-06    708.320
 9211.00 0.98383856 6.1786E-28 0.0000E+00 0.0000E+00 7.3736E-09 7.3736E-09 0.0000E+00 0.0000E+00 7.3736E-09 6.88E-06 7.02E-06   0.016 1.0000 7.0277E-06    710.462
 9221.00 0.98432696 5.2361E-28 0.0000E+00 0.0000E+00 7.3377E-09 7.3377E-09 0.0000E+00 0.0000E+00 7.3377E-09 6.83E-06 6.96E-06   0.016 1.0000 6.9689E-06    710.924
 9231.00 0.98407614 5.1102E-28 0.0000E+00 0.0000E+00 7.1790E-09 7.1790E-09 0.0000E+00 0.0000E+00 7.1790E-09 6.66E-06 6.79E-06   0.016 1.0000 6.7955E-06    710.738
 9241.00 0.98426169 4.5543E-28 0.0000E+00 0.0000E+00 7.1919E-09 7.1919E-09 0.0000E+00 0.0000E+00 7.1919E-09 6.65E-06 6.78E-06   0.016 1.0000 6.7842E-06    711.453
 9251.00 0.98386842 4.5392E-28 0.0000E+00 0.0000E+00 7.3396E-09 7.3396E-09 0.0000E+00 0.0000E+00 7.3396E-09 6.76E-06 6.89E-06   0.016 1.0000 6.9007E-06    712.874
 9261.00 0.98378217 4.2535E-28 0.0000E+00 0.0000E+00 7.4641E-09 7.4641E-09 0.0000E+00 0.0000E+00 7.4641E-09 6.85E-06 6.99E-06   0.016 1.0000 6.9947E-06    714.164
 9271.00 0.98377186 3.8980E-28 0.0000E+00 0.0000E+00 7.3624E-09 7.3624E-09 0.0000E+00 0.0000E+00 7.3624E-09 6.73E-06 6.87E-06   0.016 1.0000 6.8762E-06    714.286
 9281.00 0.98318362 3.9651E-28 0.0000E+00 0.0000E+00 7.5546E-09 7.5546E-09 0.0000E+00 0.0000E+00 7.5546E-09 6.88E-06 7.03E-06   0.017 1.0000 7.0330E-06    715.921
 9291.00 0.98311979 3.6233E-28 0.0000E+00 0.0000E+00 7.5586E-09 7.5586E-09 0.0000E+00 0.0000E+00 7.5586E-09 6.86E-06 7.01E-06   0.017 1.0000 7.0135E-06    716.589
 9301.00 0.98255134 3.5987E-28 0.0000E+00 0.0000E+00 7.4208E-09 7.4208E-09 0.0000E+00 0.0000E+00 7.4208E-09 6.71E-06 6.86E-06   0.018 1.0000 6.8637E-06    716.529
 9311.00 0.98203588 3.4918E-28 0.0000E+00 0.0000E+00 7.5755E-09 7.5755E-09 0.0000E+00 0.0000E+00 7.5755E-09 6.83E-06 6.98E-06   0.018 1.0000 6.9849E-06    717.969
 9321.00 0.98131645 3.4490E-28 0.0000E+00 0.0000E+00 7.4913E-09 7.4913E-09 0.0000E+00 0.0000E+00 7.4913E-09 6.72E-06 6.88E-06   0.019 1.0000 6.8861E-06    718.185
 9331.00 0.98043585 3.4254E-28 0.0000E+00 0.0000E+00 7.6488E-09 7.6488E-09 0.0000E+00 0.0000E+00 7.6488E-09 6.84E-06 7.00E-06   0.020 1.0000 7.0103E-06    719.634
 9341.00 0.97948551 3.4144E-28 0.0000E+00 0.0000E+00 7.6374E-09 7.6374E-09 0.0000E+00 0.0000E+00 7.6374E-09 6.80E-06 6.97E-06   0.021 1.0000 6.9794E-06    720.223
 9351.00 0.97827888 3.4510E-28 0.0000E+00 0.0000E+00 7.3586E-09 7.3586E-09 0.0000E+00 0.0000E+00 7.3586E-09 6.52E-06 6.70E-06   0.022 1.0000 6.7060E-06    719.437
 9361.00 0.97619796 3.5632E-28 0.0000E+00 0.0000E+00 7.6044E-09 7.6044E-09 0.0000E+00 0.0000E+00 7.6044E-09 6.71E-06 6.91E-06   0.024 1.0000 6.9146E-06    721.350
 9371.00 0.97592777 3.4324E-28 0.0000E+00 0.0000E+00 7.7306E-09 7.7306E-09 0.0000E+00 0.0000E+00 7.7306E-09 6.79E-06 7.00E-06   0.024 1.0000 7.0062E-06    722.634
 9381.00 0.97568649 3.2707E-28 0.0000E+00 0.0000E+00 7.7190E-09 7.7190E-09 0.0000E+00 0.0000E+00 7.7190E-09 6.76E-06 6.96E-06   0.025 1.0000 6.9727E-06    723.223
 9391.00 0.97577107 3.0723E-28 0.0000E+00 0.0000E+00 7.8783E-09 7.8783E-09 0.0000E+00 0.0000E+00 7.8783E-09 6.88E-06 7.08E-06   0.025 1.0000 7.0927E-06    724.663
 9401.00 0.97630775 2.8232E-28 0.0000E+00 0.0000E+00 7.8475E-09 7.8475E-09 0.0000E+00 0.0000E+00 7.8475E-09 6.83E-06 7.03E-06   0.024 1.0000 7.0394E-06    725.158
 9411.00 0.97707748 2.5717E-28 0.0000E+00 0.0000E+00 7.8580E-09 7.8580E-09 0.0000E+00 0.0000E+00 7.8580E-09 6.82E-06 7.01E-06   0.023 1.0000 7.0221E-06    725.857
 9421.00 0.97754586 2.3638E-28 0.0000E+00 0.0000E+00 7.8672E-09 7.8672E-09 0.0000E+00 0.0000E+00 7.8672E-09 6.81E-06 7.00E-06   0.023 1.0000 7.0055E-06    726.550
 9431.00 0.97785753 2.1887E-28 0.0000E+00 0.0000E+00 7.8522E-09 7.8522E-09 0.0000E+00 0.0000E+00 7.8522E-09 6.77E-06 6.96E-06   0.022 1.0000 6.9676E-06    727.122
 9441.00 0.97825032 2.0168E-28 0.0000E+00 0.0000E+00 7.8573E-09 7.8573E-09 0.0000E+00 0.0000E+00 7.8573E-09 6.76E-06 6.94E-06   0.022 1.0000 6.9484E-06    727.795
 9451.00 0.97884727 1.8348E-28 0.0000E+00 0.0000E+00 7.9159E-09 7.9159E-09 0.0000E+00 0.0000E+00 7.9159E-09 6.79E-06 6.97E-06   0.021 1.0000 6.9764E-06    728.732
