T F 2    2    2    0    2    2    2    2    2    2    1    0    0   0.0000.00000
    1    1    1    0    0    0  50.00000   0.00000   0.00000   0.00000   0.00000
 -99.000 -99.000 -99.000
 -99.00000 -99.00000 -99.00000  2.922360  0.000710 ! H2O & O3 COLUMNS [GM/CM2]
   36MID-LATITUDE SUMMER 
  20.00000  20.00000  90.15345  35.00032   0.31377   0.00000    1        0.00000
    0    0  172    0
   0.00000   0.00000   0.00000  70.00331   0.00000 180.00000   0.00000   0.00000
    9091.0   14286.0      10.0      10.0NW              
    0   0    0.000  0    0.000  0    1.000
    FREQ  TOT_TRANS  PTH_THRML  THRML_SCT  SURF_EMIS   SOL_SCAT  SING_SCAT  GRND_RFLT  DRCT_RFLT  TOTAL_RAD  REF_SOL  SOL@OBS   DEPTH DIR_EM    TOA_SUN BBODY_T[K]
 9091.00 0.99240810 8.2187E-29 0.0000E+00 0.0000E+00 3.8721E-09 3.8721E-09 0.0000E+00 0.0000E+00 3.8721E-09 6.85E-06 6.90E-06   0.008 1.0000 6.9214E-06    679.186
 9101.00 0.99241900 7.7116E-29 0.0000E+00 0.0000E+00 3.7898E-09 3.7898E-09 0.0000E+00 0.0000E+00 3.7898E-09 6.68E-06 6.73E-06   0.008 1.0000 6.7529E-06    679.060
 9111.00 0.99240935 7.2545E-29 0.0000E+00 0.0000E+00 3.8119E-09 3.8119E-09 0.0000E+00 0.0000E+00 3.8119E-09 6.70E-06 6.75E-06   0.008 1.0000 6.7702E-06    679.894
 9121.00 0.99237901 6.8424E-29 0.0000E+00 0.0000E+00 3.8166E-09 3.8166E-09 0.0000E+00 0.0000E+00 3.8166E-09 6.69E-06 6.74E-06   0.008 1.0000 6.7570E-06    680.568
 9131.00 0.99234021 6.4621E-29 0.0000E+00 0.0000E+00 3.8062E-09 3.8062E-09 0.0000E+00 0.0000E+00 3.8062E-09 6.65E-06 6.70E-06   0.008 1.0000 6.7175E-06    681.102
 9141.00 0.99233836 6.0729E-29 0.0000E+00 0.0000E+00 3.6630E-09 3.6630E-09 0.0000E+00 0.0000E+00 3.6630E-09 6.38E-06 6.43E-06   0.008 1.0000 6.4440E-06    680.379
 9151.00 0.99227226 5.7546E-29 0.0000E+00 0.0000E+00 3.9125E-09 3.9125E-09 0.0000E+00 0.0000E+00 3.9125E-09 6.79E-06 6.84E-06   0.008 1.0000 6.8615E-06    683.337
 9161.00 0.99229163 5.3935E-29 0.0000E+00 0.0000E+00 3.9667E-09 3.9667E-09 0.0000E+00 0.0000E+00 3.9667E-09 6.86E-06 6.91E-06   0.008 1.0000 6.9345E-06    684.456
 9171.00 0.99224067 5.1006E-29 0.0000E+00 0.0000E+00 4.0098E-09 4.0098E-09 0.0000E+00 0.0000E+00 4.0098E-09 6.91E-06 6.97E-06   0.008 1.0000 6.9883E-06    685.471
 9181.00 0.99222726 4.8006E-29 0.0000E+00 0.0000E+00 3.9564E-09 3.9564E-09 0.0000E+00 0.0000E+00 3.9564E-09 6.80E-06 6.85E-06   0.008 1.0000 6.8738E-06    685.625
 9191.00 0.99220675 4.5222E-29 0.0000E+00 0.0000E+00 3.9570E-09 3.9570E-09 0.0000E+00 0.0000E+00 3.9570E-09 6.78E-06 6.83E-06   0.008 1.0000 6.8531E-06    686.261
 9201.00 0.99215889 4.2745E-29 0.0000E+00 0.0000E+00 3.9268E-09 3.9268E-09 0.0000E+00 0.0000E+00 3.9268E-09 6.71E-06 6.76E-06   0.008 1.0000 6.7792E-06    686.619
 9211.00 0.99212807 4.0322E-29 0.0000E+00 0.0000E+00 4.0835E-09 4.0835E-09 0.0000E+00 0.0000E+00 4.0835E-09 6.95E-06 7.01E-06   0.008 1.0000 7.0277E-06    688.646
 9221.00 0.99211216 3.7958E-29 0.0000E+00 0.0000E+00 4.0621E-09 4.0621E-09 0.0000E+00 0.0000E+00 4.0621E-09 6.89E-06 6.95E-06   0.008 1.0000 6.9689E-06    689.089
 9231.00 0.99207592 3.5827E-29 0.0000E+00 0.0000E+00 3.9734E-09 3.9734E-09 0.0000E+00 0.0000E+00 3.9734E-09 6.72E-06 6.77E-06   0.008 1.0000 6.7955E-06    688.929
 9241.00 0.99204832 3.3776E-29 0.0000E+00 0.0000E+00 3.9793E-09 3.9793E-09 0.0000E+00 0.0000E+00 3.9793E-09 6.71E-06 6.76E-06   0.008 1.0000 6.7842E-06    689.613
 9251.00 0.99200445 3.1907E-29 0.0000E+00 0.0000E+00 4.0602E-09 4.0602E-09 0.0000E+00 0.0000E+00 4.0602E-09 6.82E-06 6.88E-06   0.008 1.0000 6.9007E-06    690.964
 9261.00 0.99196464 3.0127E-29 0.0000E+00 0.0000E+00 4.1281E-09 4.1281E-09 0.0000E+00 0.0000E+00 4.1281E-09 6.92E-06 6.97E-06   0.008 1.0000 6.9947E-06    692.190
 9271.00 0.99192339 2.8449E-29 0.0000E+00 0.0000E+00 4.0708E-09 4.0708E-09 0.0000E+00 0.0000E+00 4.0708E-09 6.80E-06 6.86E-06   0.008 1.0000 6.8762E-06    692.319
 9281.00 0.99186248 2.6929E-29 0.0000E+00 0.0000E+00 4.1766E-09 4.1766E-09 0.0000E+00 0.0000E+00 4.1766E-09 6.95E-06 7.01E-06   0.008 1.0000 7.0330E-06    693.873
 9291.00 0.99180460 2.5480E-29 0.0000E+00 0.0000E+00 4.1780E-09 4.1780E-09 0.0000E+00 0.0000E+00 4.1780E-09 6.93E-06 6.99E-06   0.008 1.0000 7.0135E-06    694.516
